thermoreg_reading,enzyme_activity_index,dual_lobe_signal,stress_variability,habitat_zone,activity_score,fasting_flag,health_outcome,calibration_tag,diagnostic_noise,thermoreg_reading_fahrenheit
39.1,73.0,3.9,1.1,c3,4.0,0,0,a,0.0632379133506307,19.52201972056826
38.900000000000006,106.0,-1.9,6.300000000000001,c1,5.0,1,1,a,1.908267582325981,19.31027267224512
48.8,124.0,-1.4,-11.6,c4,5.0,1,1,a,0.3378784631052154,30.435460699148457
44.3,102.0,-2.6,-5.1000000000000005,c1,3.0,0,0,a,0.6655734277435307,25.43380525277918
53.2,92.0,-2.0,-4.4,c1,1.0,0,1,,-0.2410555431876875,35.401738981952285
53.8,95.0,0.7000000000000001,-1.6,c3,5.0,0,1,,1.2615595485306283,36.07284577081633
52.7,60.0,-1.1,2.0,c2,1.0,0,1,a,0.9127471867049788,34.88764681692147
52.1,102.0,-4.1000000000000005,-7.1000000000000005,c2,3.0,1,1,a,0.2675213969083126,34.14740711835599
62.8,119.0,4.1000000000000005,4.1000000000000005,c2,2.0,0,0,a,1.9338373501132933,46.19991384438698
41.6,49.0,0.2,-0.4,c2,2.0,0,0,a,2.200558274296533,22.391656078596025
49.7,163.0,-3.4000000000000004,-1.0,c5,3.0,0,1,a,0.6811769849368516,
59.2,131.0,4.1000000000000005,1.4,c3,4.0,1,0,a,0.0377896871856295,42.1942083846763
60.3,95.0,3.0,2.4000000000000004,c2,,0,1,a,-0.4919184922769571,43.380858284042326
38.8,137.0,5.2,2.4000000000000004,c1,5.0,0,1,a,2.359575992315902,19.20412715589885
47.7,83.0,6.300000000000001,-0.3,c2,,1,1,a,-0.6908176387091317,29.18880102509717
61.0,141.0,-0.7000000000000001,4.5,c5,2.0,,0,,0.5614698348335203,
54.2,110.0,5.800000000000001,0.3,c1,3.0,1,1,a,,36.57271194679159
51.7,91.0,2.5,-1.5,c1,2.0,1,1,a,-0.6607046674512759,33.757367283317954
48.400000000000006,,4.0,-1.7000000000000002,c1,3.0,0,1,a,-0.6921020904817783,30.040837759088088
,134.0,5.0,4.5,c3,5.0,1,0,a,1.6549768400328435,28.54579166863029
52.5,128.0,-2.1,-5.5,c3,3.0,0,1,a,-0.2904103228746634,
48.1,94.0,-0.2,4.6000000000000005,c3,1.0,1,0,a,-1.61265354245174,29.72863287513965
49.8,45.0,5.9,5.800000000000001,,4.0,1,1,a,-0.9464749823413128,31.6167924106
50.8,110.0,5.6000000000000005,2.2,c3,2.0,0,0,a,-1.3348681350911025,32.707388355035334
44.7,58.0,2.5,-3.3000000000000003,c5,2.0,0,1,a,-0.3436705031150446,25.89735624355851
,122.0,5.2,2.5,c2,4.0,1,0,a,-0.4503876402407664,36.789164364932944
73.5,120.0,-0.8,-0.2,c1,2.0,0,0,a,1.578893423961797,58.22820183573877
35.9,60.0,-1.8,-3.3000000000000003,c2,3.0,0,0,,-0.854600557039263,16.007120246065323
52.8,88.0,-2.6,-4.5,c3,4.0,1,0,a,-1.0871978457429816,
44.1,118.0,4.5,-2.0,c2,2.0,0,1,b,0.2861801714597113,25.15828920242985
54.8,61.0,1.9,9.6,c2,3.0,0,1,a,1.9744316355423115,37.19662319767325
,121.0,-1.3,-3.6,c3,3.0,0,1,a,-0.2845359854876714,32.41901725995075
56.3,120.0,1.1,-6.4,c1,3.0,1,1,a,-0.6582469355677202,38.85669296638217
59.6,114.0,5.7,-1.2000000000000002,c3,5.0,1,0,a,1.474777795969362,42.57955918857901
51.7,91.0,5.9,2.1,c3,5.0,1,0,a,-1.6237379807307424,33.731790059913635
59.2,129.0,3.0,9.3,c5,2.0,0,0,a,0.033770632805076,42.1884705957276
31.4,57.0,7.300000000000001,4.0,c3,3.0,0,1,a,,10.901318955901903
62.900000000000006,110.0,4.6000000000000005,0.8,c1,2.0,1,0,a,0.7119335529915495,46.31407068124421
53.2,107.0,4.7,,c2,1.0,,0,a,0.5376020393487975,35.37555936703106
58.8,161.0,2.1,4.1000000000000005,c2,2.0,,0,a,-0.1015548737045319,41.70059020170664
40.400000000000006,43.0,-0.9,0.4,c2,2.0,0,0,a,-0.3050827880760599,21.021118296426305
43.5,103.0,5.9,4.4,c3,3.0,0,0,a,0.1026104285646674,24.52307106555197
51.3,99.0,0.8,,c2,3.0,0,1,a,-0.2643904767124647,33.313444647302966
50.0,94.0,4.5,-0.8,c3,2.0,1,0,a,-0.4903243222432611,31.846658995962837
52.400000000000006,63.0,2.6,-6.1000000000000005,c3,5.0,0,0,a,0.1019120999716008,
58.8,68.0,2.2,,c3,4.0,1,1,a,0.2357387721424531,41.760636448369695
36.0,86.0,0.1,-3.3000000000000003,c3,4.0,0,0,a,1.7634091923784607,16.113017162274357
,79.0,6.4,1.7000000000000002,c1,2.0,0,1,a,0.4733021246950199,40.76437164545578
50.2,128.0,5.9,4.7,c1,,0,0,a,-0.8452302001582847,32.074537189621346
48.5,70.0,1.6,-3.0,,1.0,0,0,a,0.3163752008512712,
38.400000000000006,,6.6000000000000005,2.7,c4,2.0,1,1,a,-0.6171260203429407,18.759962890535988
54.2,92.0,,-2.6,c5,5.0,0,1,a,1.828129685159762,36.52743801539179
30.8,238.2522290062521,3.0,0.9,c5,3.0,0,1,a,0.417703945212355,10.273029340720663
55.3,,0.3,0.2,c1,3.0,1,1,a,-0.5529869744847254,37.83554610114842
38.2,92.0,4.2,-3.7,c5,3.0,0,1,a,-0.912521120397772,18.571047480743072
50.6,120.0,4.0,3.8,c4,3.0,0,0,a,0.7467292247535108,32.481121213557266
49.2,,4.3,3.3000000000000003,c1,5.0,0,1,a,-0.8003234678051739,30.92748046404872
59.5,290.12707799913403,,3.0,c2,1.0,1,0,a,-1.1759853715101067,
48.7,98.0,4.800000000000001,3.1,c5,4.0,1,1,a,-0.0568581676904282,30.39210347887499
44.6,,4.7,4.0,c2,3.0,0,1,a,-0.8095510924878175,
46.1,104.0,1.2000000000000002,,c5,2.0,1,1,a,0.0293779382873748,27.440575736259177
60.3,109.0,1.1,1.3,c2,3.0,1,0,a,0.3483806740089796,43.45594491879197
54.5,212.60100317883425,4.800000000000001,7.4,c1,3.0,1,1,a,1.8281435581760148,36.82667272262805
47.1,85.0,2.7,-1.3,c1,1.0,1,1,a,1.4871952910969088,28.529330166291547
48.3,52.0,3.0,-0.9,c1,1.0,0,1,a,,
37.6,46.0,-0.3,0.8,c3,3.0,0,0,a,-0.6653930548051459,17.895406184730977
53.3,99.0,0.5,-3.5,c1,4.0,1,1,a,0.5842654048258128,35.49626780766387
36.1,75.0,-1.8,-6.2,c2,3.0,0,0,a,-0.8961626036352912,16.16165863074081
56.2,88.0,,4.800000000000001,c5,2.0,0,1,a,-0.4669619147859883,38.7661681925191
51.2,116.0,4.0,0.1,c1,3.0,,1,a,-0.5324750100912875,33.15759433242139
69.3,129.0,-1.6,2.2,c2,5.0,0,0,a,-1.150483227025619,53.4825661961653
41.400000000000006,74.0,-0.8,-4.3,c4,5.0,0,0,a,-1.9569057688141736,22.09878001648125
49.3,,-3.9,-8.5,c5,2.0,0,1,a,0.9099366666036192,31.076041180634306
64.60000000000001,157.0,,-1.1,,1.0,0,0,a,0.0918831834919106,48.184589308307565
59.7,58.0,1.4,1.5,c2,4.0,0,1,a,-0.788488216939685,42.72250676262273
44.6,126.0,4.0,3.2,c1,2.0,1,1,a,0.2947788773099627,25.7340915357809
52.0,87.0,-6.0,-4.6000000000000005,c3,4.0,1,1,a,-0.2287939138724427,34.01570685536103
50.2,79.0,-1.1,-4.9,c4,2.0,1,0,a,0.7798941188840312,32.01799420773578
52.400000000000006,93.0,-3.4000000000000004,0.2,c3,2.0,0,1,a,-0.347669838009277,34.53760280654741
44.6,67.0,-1.8,-10.2,c1,4.0,1,0,a,0.5396913675520902,25.711876076136537
49.400000000000006,71.0,2.3000000000000003,-2.9000000000000004,c3,2.0,0,0,a,-2.3484130429529557,31.19611637569339
37.4,102.0,2.6,0.8,c3,1.0,0,0,a,,17.617528622509575
51.2,107.0,2.5,-2.4000000000000004,c4,,0,1,a,0.7610327038711189,33.216111066812736
53.8,55.0,,-0.2,c1,1.0,1,1,,-0.6084974993374878,36.05018606079649
48.3,116.0,-2.0,-7.5,c1,3.0,0,1,a,-1.1929414214167848,29.953225286205043
37.2,93.0,2.3000000000000003,-0.4,c2,2.0,0,1,a,-2.252879781101862,17.46454198473691
58.1,74.0,3.0,3.0,c4,1.0,0,1,,-0.4775216518643919,40.896786765663165
53.1,110.0,6.1000000000000005,1.5,c4,1.0,0,0,a,-0.6938463021826526,35.280725341935224
44.3,107.0,4.0,-1.9,c1,1.0,0,1,a,-0.3181782055308164,25.465864120691208
47.900000000000006,53.0,,-3.2,c2,3.0,0,0,a,-0.3259544554403433,29.474595978457423
38.1,88.0,3.1,5.7,c3,5.0,0,1,a,0.0585995801135055,
,68.0,5.300000000000001,7.6,c1,4.0,,1,a,-1.872701505898566,22.77130884999886
45.900000000000006,108.0,7.0,2.5,c3,4.0,1,0,a,-1.8537891355544471,
60.0,92.0,3.1,3.3000000000000003,c2,4.0,1,0,a,0.8546798479508344,43.05578731052136
45.0,120.0,6.800000000000001,4.3,c4,4.0,1,0,a,-0.0484613135063203,26.24446948201272
55.3,102.0,,3.2,c2,3.0,0,1,a,1.2118230887731698,37.76192293395883
45.900000000000006,77.0,4.4,3.1,c4,,0,0,a,-1.2652625178545964,27.15515417424578
52.1,84.0,4.9,1.9,c1,3.0,,1,a,-0.3896226234639459,34.23152804766687
49.0,122.0,4.9,9.5,c2,,,0,a,-1.2378742216554472,30.72744048070578
57.1,93.0,7.0,0.6000000000000001,c2,1.0,0,1,a,2.649221326241022,39.85750940083469
,308.9382148799714,1.6,1.1,c1,4.0,0,0,a,-1.8769575050212115,27.18669795603298
37.6,85.0,2.1,6.0,c2,2.0,1,1,a,-1.117719025239688,17.847245749978033
39.1,44.0,-3.0,-1.4,c3,4.0,,0,a,0.4076206949277011,19.562458717727303
45.900000000000006,94.0,5.6000000000000005,0.0,c2,4.0,0,1,a,1.0656792316380728,27.21310255451518
40.2,85.0,3.1,-2.4000000000000004,c4,1.0,0,0,a,-2.1228420863296216,
53.400000000000006,68.0,4.5,-3.6,c1,2.0,1,1,a,-0.9808066159431206,35.69190814111596
46.400000000000006,94.0,8.4,12.0,c1,5.0,0,0,a,-2.3214349872506133,27.8080865162773
69.2,147.0,0.9,-5.6000000000000005,c1,1.0,1,0,b,0.8693606853204214,53.37145895023788
36.2,107.0,-2.8000000000000003,,,4.0,0,1,a,0.5995996152482974,
51.8,132.0,4.800000000000001,-3.5,c1,2.0,0,1,,-0.23431900419906,33.83269860838821
41.1,,4.1000000000000005,12.8,c1,3.0,1,0,a,-1.1497519700452512,21.84842278844898
46.2,94.0,4.1000000000000005,-3.7,c1,5.0,1,1,a,-0.0734691735186757,27.559387936555893
51.3,117.0,4.5,2.5,c2,3.0,1,0,a,-0.2173480539794373,33.2727752600649
31.5,53.0,4.0,7.1000000000000005,c2,3.0,0,1,a,0.2404829635232626,
52.1,154.0,-4.1000000000000005,-8.200000000000001,c2,4.0,1,1,a,-1.096581719338576,34.13143505109225
65.4,102.0,3.7,4.0,c3,2.0,1,0,a,1.1493569117323552,49.12616716046751
46.5,144.0,7.2,3.5,c2,1.0,0,0,a,-1.069094233220068,27.919055314682662
52.2,150.0,-0.2,-0.1,c1,3.0,1,1,a,-0.5431438196587165,34.338270711249585
58.400000000000006,93.0,-2.2,1.1,c3,5.0,1,0,a,-0.2711203358713097,41.22429523812859
48.8,126.0,2.4000000000000004,-1.3,c1,4.0,1,1,a,0.8943323048277866,30.524418499757036
45.5,105.0,0.4,5.1000000000000005,c1,3.0,0,0,a,-0.0856250128797677,26.77135830321665
31.9,59.0,5.4,,c3,1.0,1,0,a,,11.51837236650423
55.3,105.0,1.4,7.9,c1,1.0,1,0,a,1.2395859755333365,37.76891647455476
49.3,106.0,-1.4,-6.300000000000001,c3,,0,0,a,-0.5643826851118208,30.981484312439925
42.1,96.0,3.3000000000000003,-1.4,,5.0,1,0,a,1.021885751478594,22.885845337506545
,142.0,1.2000000000000002,-1.6,c4,3.0,0,1,a,-1.115334463685217,33.139370392499245
45.5,108.0,3.3000000000000003,-3.8,c2,4.0,1,0,a,-1.3282872511209491,26.74687678874437
45.900000000000006,73.0,,,,1.0,0,0,a,1.7572111200971736,27.244164819960268
55.0,129.0,-2.0,-3.7,c2,3.0,0,1,a,0.6094251895558304,37.45662040497837
39.400000000000006,35.0,5.800000000000001,-1.4,c3,,1,0,b,1.747927923009264,19.9545582980854
58.5,104.0,3.4000000000000004,-2.1,c1,5.0,1,1,a,-0.1236908620638275,41.425837574663824
39.0,74.0,3.0,-2.6,c2,2.0,1,0,a,-0.5003932246236429,
44.900000000000006,109.0,3.4000000000000004,5.300000000000001,c2,1.0,0,0,a,-0.770114849313226,26.035687324802627
65.60000000000001,174.0,-0.0,0.3,c1,2.0,1,0,a,1.7118599019749965,49.3065157465992
59.2,121.0,5.0,2.2,c1,1.0,1,0,a,0.6959492377730305,42.1461928547818
50.900000000000006,92.0,-1.1,-4.1000000000000005,c4,2.0,0,1,a,-1.6456240398549729,32.87843593245896
42.6,69.0,-1.2000000000000002,-3.7,c3,5.0,0,0,a,-0.961458467559868,23.535228060489057
45.900000000000006,116.0,2.4000000000000004,8.1,c3,5.0,1,0,a,-0.8218267877616916,27.236549239700963
50.7,96.0,2.8000000000000003,-0.2,c3,3.0,0,0,a,-1.3283770823098382,32.65947783127127
50.5,87.0,-1.6,0.6000000000000001,c1,4.0,0,1,a,1.0791935875285688,32.33770909105638
49.400000000000006,125.0,-2.7,-5.4,c1,2.0,1,1,a,-0.1770171600922258,
49.900000000000006,132.0,-1.8,4.0,c3,,0,0,a,0.6700413802370898,
48.400000000000006,72.0,4.800000000000001,-2.6,c3,2.0,1,0,a,0.174961397220787,30.070624012653973
38.6,41.0,1.8,3.3000000000000003,c3,3.0,0,0,a,-1.7025687768449145,
46.0,91.0,4.2,-1.2000000000000002,c2,1.0,1,0,a,-0.6009681668352849,27.351403320552507
-79.31867350217316,82.0,-3.8,4.4,c2,5.0,0,1,a,-1.0635069557711163,40.23161648588162
,48.0,5.2,5.9,c3,2.0,0,0,a,0.943301880792524,19.68499132203994
48.6,70.0,2.0,-7.1000000000000005,c2,2.0,0,0,a,,
43.6,118.0,4.1000000000000005,-2.0,c2,2.0,1,1,a,-0.608047078531334,24.622214641062406
51.1,119.0,3.4000000000000004,4.2,c1,3.0,0,0,a,1.4493362158609353,33.002153864583
47.0,161.0,-3.2,-1.7000000000000002,c1,3.0,1,1,a,2.5196048226580365,28.50230137039864
62.0,103.0,0.8,1.5,c3,4.0,,0,a,-0.9948345760293962,
54.2,143.0,-2.6,-3.3000000000000003,c2,4.0,1,1,a,-1.904977671456396,36.55924838771229
39.7,,,-1.6,c3,,0,0,b,0.2507268705324135,
55.5,94.0,0.6000000000000001,3.5,,3.0,0,0,a,0.4770169177993119,38.04105210452329
44.0,,4.9,-1.0,c2,3.0,1,0,a,-1.860048874987246,25.02813329364143
,77.0,4.0,2.1,c3,5.0,0,0,a,-1.2954237252632692,26.8070326576022
52.7,112.0,-1.4,-5.5,c1,3.0,0,1,a,-0.9181772895090587,
46.2,120.0,-1.6,-6.0,,2.0,1,1,a,0.6340169521833904,
57.3,102.0,-1.1,-4.5,c2,3.0,0,1,a,0.2701367151872272,40.0357023469066
44.0,113.0,-1.6,-6.1000000000000005,c3,4.0,0,0,a,-1.3700483792426,25.02940944637944
45.2,126.0,2.1,2.5,c1,5.0,1,1,a,-0.9986661203908552,26.42948102667773
44.900000000000006,132.0,1.9,-6.2,c1,2.0,,1,a,-1.199338919325064,26.09266195806702
45.6,61.0,-3.6,-2.9000000000000004,c4,3.0,0,0,,0.0055222464684931,
59.0,114.0,6.5,1.4,c4,3.0,0,0,a,2.1317345667835363,
55.2,128.0,5.0,2.9000000000000004,c4,,0,0,a,1.4906725105533802,37.65916664249273
63.8,94.0,4.0,1.2000000000000002,c1,1.0,1,0,a,0.8853621458928448,47.38949558610864
68.3,96.0,0.3,-3.5,c3,5.0,0,0,a,-1.1923279263041096,52.408797835093296
41.900000000000006,86.0,6.6000000000000005,9.3,c3,2.0,1,1,a,1.1084926058553382,
50.7,90.0,1.2000000000000002,-2.1,c1,2.0,0,1,a,-0.7632815297195997,32.6337721459456
40.7,80.0,2.1,3.2,c1,4.0,0,1,a,-0.8136994538214382,
,77.0,3.6,4.6000000000000005,c1,2.0,0,1,a,1.1184242541372245,
45.1,150.0,-0.5,-3.2,c4,1.0,0,1,a,-0.2210079629159065,
41.7,74.0,-2.1,,c3,5.0,0,0,a,0.7973168984441664,
41.7,102.0,2.9000000000000004,-2.8000000000000003,c1,3.0,0,0,a,0.5922173577126423,22.53301454391428
49.0,112.0,3.9,7.2,c1,5.0,0,0,,-0.6363889440031412,30.701440593317702
40.400000000000006,38.0,4.800000000000001,4.6000000000000005,c4,1.0,0,0,a,0.1869362197490319,
56.900000000000006,151.0,2.0,0.7000000000000001,c3,1.0,0,0,b,0.6020585200071563,39.57914263223869
42.8,105.0,0.8,-3.3000000000000003,c4,2.0,1,0,a,-0.0665757896588509,23.74021816324237
,143.0,3.7,9.0,c1,1.0,1,0,a,-1.2203652627063792,57.28612073086753
46.5,123.0,-3.3000000000000003,-8.200000000000001,c5,3.0,0,1,a,1.3056862748792792,27.937539941320445
50.7,100.0,0.4,-0.6000000000000001,c1,5.0,1,1,,-0.5759180680918143,32.64815877725347
39.8,107.0,2.4000000000000004,2.6,c1,2.0,0,1,a,-0.7994903656359871,20.34192933980568
63.8,73.0,3.4000000000000004,-4.2,c5,4.0,0,1,,-0.555935787951281,47.35482582314876
59.1,138.0,,-2.8000000000000003,c1,3.0,1,1,a,0.9510261904606266,
52.5,109.0,3.6,,c2,1.0,0,1,,0.2347162188791715,
39.400000000000006,88.0,4.1000000000000005,5.6000000000000005,c1,2.0,0,1,a,1.843194666428916,19.878777060983907
51.8,81.0,-0.3,-3.7,c3,3.0,0,0,a,-1.5217438626190112,
41.2,79.0,4.5,-3.7,c1,,0,0,a,-0.4507649493246811,21.907120585844705
61.900000000000006,113.0,,-8.6,c2,3.0,1,0,a,0.1259219562306853,
,282.690854004028,0.8,-4.2,c1,4.0,1,1,a,-0.2736298177714182,39.28275258667856
,111.0,0.4,-7.6,c5,2.0,0,1,a,-1.4886338743277847,
30.700000000000003,110.0,2.2,3.6,c4,2.0,0,1,a,-1.0461579170224,
42.3,49.0,6.2,7.2,c4,4.0,0,1,a,-0.5757868849603399,23.149256192068727
55.7,123.0,4.9,2.7,c4,,1,0,a,-0.5211681175278395,38.18985018439885
59.900000000000006,105.0,2.7,-0.3,c3,3.0,,0,a,-0.2010313373933465,42.9159532255084
59.0,101.0,1.2000000000000002,2.6,c1,2.0,0,0,a,-0.3186177052675331,41.982528303429184
37.4,,-1.6,-0.1,c1,4.0,,1,a,-1.101712985759671,17.671882979826904
52.6,107.0,-2.9000000000000004,-8.4,c3,3.0,0,0,a,-1.7513349548676331,34.71397076131613
,119.0,-0.0,-5.2,c2,5.0,1,1,a,1.3327066968695471,
36.9,48.0,5.9,6.5,c1,,1,1,a,1.5164086291864278,17.074979909759794
50.1,130.0,2.7,1.9,c1,3.0,0,1,a,0.0145093982070896,
52.400000000000006,106.0,4.3,4.800000000000001,c5,3.0,0,1,a,1.0712377940935176,34.464581584776106
47.8,112.0,-2.6,,c1,2.0,0,1,a,0.9361882964089308,29.293118736379384
35.300000000000004,108.0,-0.3,-5.0,c2,3.0,,1,a,0.9100421283658152,15.330543301389184
47.6,,6.6000000000000005,6.2,c3,4.0,0,1,a,-0.6585125413821462,29.06871700933644
47.5,113.0,4.4,-0.7000000000000001,c3,3.0,1,0,a,0.1227961927178418,29.054251127704784
49.0,94.0,3.1,-5.4,c1,5.0,0,1,a,-0.5013985678904769,30.66734835907021
45.6,120.0,2.6,-2.1,c3,3.0,0,0,a,-1.6361850633820492,26.92875717117437
46.6,73.0,-3.7,,c1,1.0,1,0,a,-1.34123721821239,28.012890620826795
49.8,125.0,0.2,5.800000000000001,,1.0,0,0,a,0.2270826381485144,31.6426434588772
53.7,78.0,5.0,-0.8,c3,1.0,1,1,a,-0.0071509078786961,35.9820914447274
47.7,107.0,3.9,1.6,c4,5.0,0,1,a,0.4700207121137981,29.26015913429
46.900000000000006,103.0,4.800000000000001,11.2,c3,2.0,0,0,a,0.0676561976864344,28.313159644687985
50.900000000000006,97.0,3.0,-3.6,c1,4.0,0,1,a,0.1658287347148433,32.831186344290124
34.800000000000004,47.0,4.9,5.5,c1,3.0,1,1,a,0.3061895374656179,14.711756666943366
54.0,97.0,-1.9,-6.300000000000001,c2,5.0,0,1,a,-1.090763262090943,
50.2,125.0,3.9,3.5,,3.0,1,1,a,,31.99493212589337
50.5,141.0,3.5,11.3,c1,5.0,0,0,a,,32.357241739378054
57.8,166.0,,1.5,c1,4.0,1,0,a,0.3890119393102584,40.64660876835018
34.5,,-3.3000000000000003,-3.8,c1,2.0,0,1,a,1.281674558172841,14.424660229565768
34.4,81.0,3.1,-2.9000000000000004,c2,3.0,,0,a,-0.5140579116298485,
52.400000000000006,116.0,4.1000000000000005,1.2000000000000002,c1,2.0,0,0,a,0.0823257656545128,34.46423460791168
50.1,152.0,2.3000000000000003,,c1,2.0,0,0,a,,
51.5,117.0,6.9,-1.8,,2.0,0,1,a,0.3363853409965385,33.53159248872739
46.5,97.0,4.800000000000001,-6.4,c2,2.0,0,0,a,0.5753205317029689,
55.5,102.0,4.9,-0.9,c2,3.0,0,1,a,0.9328486467109336,
57.6,109.0,-1.0,-2.6,c1,3.0,1,1,a,-0.018155652237373,40.39374958692008
54.0,117.0,0.9,4.0,c2,5.0,1,1,a,-1.2507332726666232,36.35584064556375
48.1,77.0,-1.8,-6.300000000000001,c1,3.0,0,0,a,-1.3393176561430362,29.652543874358752
33.300000000000004,55.0,4.800000000000001,3.4000000000000004,c4,4.0,0,1,a,-1.3248102682991916,
56.3,109.0,,-4.1000000000000005,c2,3.0,0,1,a,-1.4557843284634655,
,105.0,0.0,-5.0,c3,3.0,1,0,a,-2.143355337105878,42.995557995958336
,125.0,7.300000000000001,-5.6000000000000005,c3,3.0,0,0,a,-1.2073912827065922,37.80102570785582
43.1,107.0,-1.6,6.5,,5.0,0,0,b,-0.7133881504973313,24.08321815369244
55.6,117.0,4.7,3.3000000000000003,c2,1.0,0,1,a,1.7082182037697733,38.06414954300982
57.0,125.0,0.1,-0.8,c2,2.0,0,1,a,-0.8550260996717561,
62.6,125.0,6.1000000000000005,6.0,c2,4.0,0,0,a,0.1009062181057921,46.02934623019177
43.1,0.0,3.4000000000000004,12.1,,2.0,0,1,a,-0.1864582058786716,24.11501068194838
48.3,74.0,5.1000000000000005,1.0,c1,1.0,1,1,a,-0.1410176934350396,29.961908739102757
56.1,130.0,-0.8,-6.5,c1,2.0,1,1,a,-1.2419190528447617,
50.6,79.0,-0.9,6.1000000000000005,c2,,1,1,a,0.5193523767335276,32.51669064294342
41.2,,0.4,-6.4,,2.0,,0,a,-0.552722405606083,21.944051581538528
53.5,131.0,4.5,7.800000000000001,c4,2.0,1,0,a,1.1454897127232682,35.73154656524033
54.8,101.0,-0.9,-2.7,c1,5.0,0,1,a,0.2764000510294025,37.2079547043365
50.900000000000006,86.0,4.3,4.0,c1,4.0,0,1,a,-1.3713014349138448,32.79166606697902
51.900000000000006,104.0,3.8,-4.4,c3,1.0,1,0,a,0.8794707312633374,33.976264344619494
48.1,96.0,0.6000000000000001,9.9,c4,1.0,,0,a,-1.2700818905649718,29.67164688482843
62.0,137.0,-0.3,-3.5,c2,5.0,0,0,a,-1.7677329856949808,45.30451042144453
42.900000000000006,25.0,-1.7000000000000002,-6.1000000000000005,c2,4.0,1,0,a,2.108314169774696,23.89377034658591
45.5,73.0,3.0,3.3000000000000003,c1,3.0,0,1,a,0.6369059764286132,26.71411313512599
50.2,73.0,4.0,-0.8,c5,,0,1,a,1.090866706355488,32.09886962174773
57.2,44.0,-1.0,,c3,1.0,0,0,a,-0.3609318798019574,
38.2,67.0,5.1000000000000005,-2.5,c1,2.0,1,0,a,-0.401474240206722,18.52364146914917
39.7,,1.2000000000000002,0.0,c3,3.0,0,0,a,-0.9369319720458328,
33.800000000000004,62.0,-1.2000000000000002,,c1,3.0,0,0,a,-0.5270958117578362,13.660443430387538
50.400000000000006,88.0,4.800000000000001,-0.8,c2,5.0,0,1,a,-0.6075797732868381,
41.2,98.0,5.300000000000001,-0.9,c2,1.0,0,0,a,-1.5877382242115647,21.935247645141104
47.1,88.0,-0.1,2.1,c3,,0,0,a,1.3467328957424198,28.53904900983875
55.5,64.0,4.9,1.2000000000000002,c5,5.0,1,1,a,-1.0018957382879472,
45.0,101.0,6.6000000000000005,3.4000000000000004,c2,5.0,1,1,a,,26.22611551295438
52.0,169.0,2.0,2.0,c3,2.0,1,0,,-1.179092616324514,
47.8,125.0,5.1000000000000005,7.7,c3,2.0,0,0,a,0.1134030036869603,29.305958830234506
55.5,128.0,-0.4,-5.800000000000001,c1,,1,1,a,-0.9755716733967136,38.04902883586793
54.0,102.0,-0.3,-0.9,c3,2.0,1,1,a,-0.5060137386970235,
,78.0,5.4,-0.7000000000000001,c4,5.0,0,1,a,-0.1716197171691135,25.77259673442851
48.8,83.0,4.5,1.5,c2,2.0,0,0,a,-0.579073129496712,
58.5,121.0,0.8,3.6,c2,1.0,0,0,a,-0.1422270482827065,41.39369057948445
53.3,75.0,3.0,-8.9,c3,3.0,0,0,a,-0.3268316717908751,
39.0,87.0,-1.3,-6.7,,4.0,0,0,a,-0.9502045153932568,19.42734148023981
55.400000000000006,91.0,-1.9,-4.3,c1,5.0,1,1,a,-0.0438990002339834,37.900562550542446
,40.0,-2.0,-1.7000000000000002,c1,3.0,0,0,a,0.0324572624321615,22.238504398073857
61.5,101.0,-0.4,3.2,c3,1.0,1,0,a,0.8244565594714587,44.71261762964905
58.400000000000006,148.0,-1.6,-10.2,c1,4.0,,1,a,,41.21688955856922
52.5,108.0,4.800000000000001,8.6,c4,1.0,0,0,a,-1.254884949143935,34.60896928326561
51.400000000000006,,6.0,5.9,,2.0,0,1,a,,33.41509559092574
48.5,79.0,1.4,-1.4,c1,2.0,1,0,a,-0.0913217562896233,30.11870969575322
55.6,134.0,2.0,-6.1000000000000005,c3,1.0,0,0,a,-0.2557339694904044,38.10671556260025
47.2,87.0,2.6,-1.8,c1,2.0,0,0,a,0.7286359467525878,28.66299647484145
52.0,118.0,4.9,7.1000000000000005,c2,4.0,0,0,a,1.5662827522760614,34.12012883575905
57.1,101.0,3.1,1.3,c2,1.0,1,0,a,0.4381724789813829,39.84740929867506
45.7,98.0,5.300000000000001,2.2,c4,3.0,0,0,a,0.4681627943208531,26.94374110826969
45.2,93.0,5.7,-0.7000000000000001,,2.0,1,1,a,0.6612530264053712,26.45426534008375
40.6,67.0,-3.6,-1.7000000000000002,c3,3.0,1,0,a,-0.2532524807296505,21.25071067347987
41.6,101.0,-0.1,-2.3000000000000003,c5,3.0,0,1,a,0.1142361277120444,22.419745284864447
35.5,117.0,0.5,-2.2,c2,2.0,0,1,a,0.8916045209108451,
,121.0,3.3000000000000003,0.9,c1,5.0,,1,a,0.7179087987159913,
64.60000000000001,128.0,-0.8,-5.0,c1,3.0,0,0,,-1.590280822339235,48.28023087874494
61.6,97.0,6.4,0.6000000000000001,c2,5.0,0,1,a,,
37.1,104.0,-0.8,-8.8,c1,5.0,0,0,a,-0.2073577226100104,17.365239602361353
56.0,96.0,2.6,-2.0,c2,2.0,0,1,a,0.2767013775535051,38.5236920440058
61.5,135.0,-1.6,-10.6,c2,5.0,0,0,a,1.5908393701588288,44.79895714931201
